"ID","Type","TypeORE","FormRE","Province","District","Ward","Street","Project","LandNum","BlockName","FloorNum","Area","Height","Width","UsableArea","FrontLength","BackSideLength","Direction","BalconyDirection","Corner","RoadInFront","Juridical","NumOfBed","NumOfFloor","NumOfToilet","ConstructionYear","IsOwner","Furniture","Terrace","CarParking","DinningRoom","Kitchen","AirCond","ADSL","WashingMachine","Balcony","Fridge","Wifi","Pool","Basement","Park","SuperMarket","Clinics","Sea","Hospital","Church","BusStation","School","Temple","Airport","Preschool","PublishDate","StatusORE","Characteristics","Deposit","PricePSM","Price"
"61adca0f032d4e691d4a4f99","Cần bán","Nhà","8","","Nhà Bè","Nhà Bè","Đường Huỳnh Tấn Phát","","","","","","19","3","200","","","","","","","","4","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","49670000","2980000000"
"61adca0f032d4e691d4a4f9a","Cần bán","Đất","16","17","Tiền Hải","Tây Sơn","Quốc lộ 39b","","","LK9","","","15.5","5.5","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","3","","15550000","1322000000"
"61adca0f032d4e691d4a4f9b","Cần bán","Căn hộ, chung cư","3","","Bình Tân","Bình Hưng Hoà B","Lô 5 Khu đô thị Vĩnh Lộc","","","A","","49","","","","","","","","","","","1","","1","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","27550000","1350000000"
"61adca0f032d4e691d4a4f9c","Cần bán","Đất","16","62","Đức Hòa","Đức Hòa","Đường Tỉnh Lộ 10","","","","","","17.5","9.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","18670000","3100000000"
"61adca0f032d4e691d4a4f9d","Cần bán","Nhà","","","Tân Bình","13","Đường Thân Nhân Trung","","2","Thân nhân trung","","","21","11","572","","","","","","","","8","4","6","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","164340000","47000000000"
"61adca0f032d4e691d4a4f9e","Cần bán","Đất","17","65","Ninh Kiều","An Khánh","Kdc Đại Ngân","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","26000000","2990000000"
"61adca0f032d4e691d4a4f9f","Cần bán","Căn hộ, chung cư","3","29","Bắc Từ Liêm","Phú Diễn","Câu Diên","","","","","160","","","","","","","","TRUE","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","112500000","18000000000"
"61adca0f032d4e691d4a4fa0","Cần bán","Đất","15","93","Bình Long","Thanh Lương","Ấp Thanh Kiều","","","","","","","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","386267","12500000000"
"61adca0f032d4e691d4a4fa1","Cần bán","Đất","15","39","Nhơn Trạch","Vĩnh Thanh","O Co","","","Dat","","","60","18","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","2800000","2999000000"
"61adca0f032d4e691d4a4fa2","Cần bán","Nhà","","","Gò Vấp","15","Đường Thống Nhất","","","","","","14","5","52.3","","","3","","","","","4","3","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","86670000","5200000000"
"61adca0f032d4e691d4a4fa3","Cần bán","Nhà","8","","Bình Tân","Bình Trị Đông B","Đường 6B","","","","","","19","4.5","","","","2","","","","","4","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","111630000","9600000000"
"61adca0f032d4e691d4a4fa4","Cần bán","Nhà","8","62","Đức Hòa","Mỹ Hạnh Nam","Đường 824","","","","","","8","4","96","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","13540000","650000000"
"61adca0f032d4e691d4a4fa5","Cần bán","Đất","17","93","Đồng Phú","Đồng Tiến","Đường Quốc lộ 14","","","","","","50","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","2140000","535000000"
"61adca0f032d4e691d4a4fa6","Cần bán","Nhà","9","","7","Tân Kiểng","Đường Lâm Văn Bền","","","","","","13","4","104","","","2","","","","","2","2","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","84620000","4400000000"
"61adca0f032d4e691d4a4fa7","Cần bán","Đất","17","93","Đồng Phú","Tân Hưng","Đường ĐT753","","","","","","100","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","320000","320000000"
"61adca0f032d4e691d4a4fa8","Cần bán","Đất","17","85","Phan Rang-Tháp Chàm","Mỹ Bình","BIỂN BÌNH SƠN NINH CHỮ.","","","ĐẤT THỔ CƯ BIỂN BÌNH SƠN NINH CHỮ - PHAN RANG","","","21","5","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","23810000","2500000000"
"61adca0f032d4e691d4a4fa9","Cần bán","Căn hộ, chung cư","10","","Bình Tân","An Lạc","Đường Số 7","","","B","2","38.58","","","","","","","4","","","","1","","1","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","47370000","1800000000"
"61adca0f032d4e691d4a4faa","Cần bán","Nhà","8","","Tân Phú","Tây Thạnh","Đường D10","","","","","","25","4","100","","","6","","","","","4","4","5","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","105000000","10500000000"
"61adca0f032d4e691d4a4fab","Cần bán","Nhà","9","","12","Thạnh Lộc","TL 19","","","","","","14","4","56","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","34820000","1950000000"
"61adca0f032d4e691d4a4fac","Cần bán","Đất","17","39","Biên Hòa","Phước Tân","Đường Quốc Lộ 51","","B6-B8-B9-B10","Khu đồi sân golf 1","","","30","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","10480000","6300500000"
"61adca0f032d4e691d4a4fad","Cần bán","Đất","15","","Hóc Môn","Trung Chánh","Đường Trung Mỹ Tây","","","","","","15","4","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","17500000","1050000000"
"61adca0f032d4e691d4a4fae","Cần bán","Đất","17","92","Điện Bàn","Vĩnh Điện","Đât Phố Chợ VĨNH ĐIỆN Mt Đường 13m5   ĐÀ NẴNG","","","","","","24","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","15160000","1850000000"
"61adca0f032d4e691d4a4faf","Cần bán","Căn hộ, chung cư","3","29","Thanh Xuân","Thượng Đình","Hà Nội","","","","","124","","","","","","","","","","","3","","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","39520000","4900000000"
"61adca0f032d4e691d4a4fb0","Cần bán","Nhà","9","","2","Bình Trưng Tây","Đường Số 6","","","","","","","","60","","","","","","","","1","1","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","105560000","3800000000"
"61adca0f032d4e691d4a4fb1","Cần bán","Căn hộ, chung cư","3","61","Dĩ An","An Bình","Bình Dương","","","","","86","","","","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","26740000","2300000000"
"61adca0f032d4e691d4a4fb2","Cần bán","Đất","17","61","Thủ Dầu Một","Tân An","Đường Số 5","","","","","","20","5","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","16500000","1650000000"
"61adca0f032d4e691d4a4fb3","Cần bán","Căn hộ, chung cư","3","","Tân Phú","Sơn Kỳ","số 88 Đường N1","","","","","84","","","","","","","","","","","2","","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","49400000","4150000000"
"61adca0f032d4e691d4a4fb4","Cần bán","Đất","15","","Châu Đức","Quảng Thành","Đường 1","","","","","","120","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","717391","1650000000"
"61adca0f032d4e691d4a4fb5","Cần bán","Đất","17","24","Bát Xát","Y Tý","158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","13333","20000000"
"61adca0f032d4e691d4a4fb6","Cần bán","Nhà","9","","Thủ Đức","Hiệp Bình Phước","Đường Quốc Lộ 13","","","Lộc vừng","","","14","4","54","","","","","","","","5","4","5","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","146300000","7900000000"
"61adca0f032d4e691d4a4fb7","Cần bán","Đất","15","","9","Long Phước","Đường D2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","8000000","128000000000"
"61adca0f032d4e691d4a4fb8","Cần bán","Đất","17","43","Ngũ Hành Sơn","Mỹ An","Đường Bình Kỳ","","","","","","14","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","3","","18930000","1590000000"
"61adca0f032d4e691d4a4fb9","Cần bán","Đất","17","29","Gia Lâm","Trâu Quỳ","Đường Chính Trung","","","","","","23","5.07","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","75000000","8850000000"
"61adca0f032d4e691d4a4fba","Cần bán","Nhà","9","29","Hà Đông","Yên Nghĩa","Đường Quang Trung","","","","","","","4","86","","","","","","","","1","","1","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","3","","27910000","2400000000"
"61adca0f032d4e691d4a4fbb","Cần bán","Đất","16","61","Dĩ An","Tân Bình","Đường Lê Hồng Phong","","","Khu dân cư Đất Mới","","","22","5","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","17730000","1950000000"
"61adca0f032d4e691d4a4fbc","Cần bán","Đất","17","","Hóc Môn","Thới Tam Thôn","Đường Nguyễn Thị Ngâu","","","","","","18","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","26900","2690000"
"61adca0f032d4e691d4a4fbd","Cần bán","Căn hộ, chung cư","3","29","Đống Đa","Phương Mai","Đường Lương Định Của","","","","","60","","","","","","","","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","30830000","1850000000"
"61adca0f032d4e691d4a4fbe","Cần bán","Đất","17","","Phú Mỹ","Hắc Dịch","Đường Hắc Dịch","","","","","","32","5","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","3","","6880000","1100000000"
"61adca0f032d4e691d4a4fbf","Cần bán","Nhà","9","","Phú Nhuận","5","Thích Quảng Đức","","","","","","10","5","250","","","","","","","","4","4","5","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","140000000","7000000000"
"61adca0f032d4e691d4a4fc0","Cần bán","Đất","15","","Diên Khánh","Diên Hòa","Đường Hương lộ 39","","","","","","40","35","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","2470000","3748892000"
"61adca0f032d4e691d4a4fc1","Cần bán","Nhà","","","12","Tân Thới Hiệp","Đường Dương Thị Mười","","","","","","19","10","166","","","","","","","","4","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","3","","60530000","11500000000"
"61adca0f032d4e691d4a4fc2","Cần bán","Nhà","9","43","Hải Châu","Thạch Thang","Đường Phan Kế Bính","","","","","","10","4.5","90","","","3","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","63330000","2850000000"
"61adca0f032d4e691d4a4fc3","Cần bán","Nhà","9","","Hóc Môn","Đông Thạnh","Đường Ấp 6","","","","","","8","4","52","","","","","","","","1","","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","75810000","2350000000"
"61adca0f032d4e691d4a4fc4","Cần bán","Nhà","9","","9","Tân Phú","211B","","","","","","14","8","70","","","","","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","68570000","7200000000"
"61adca0f032d4e691d4a4fc5","Cần bán","Nhà","9","29","Hoài Đức","La Phù","Đường Lê Trọng Tấn","","","","","","","","33","","","7","","","","","3","3","3","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","46060000","1520000000"
"61adca0f032d4e691d4a4fc6","Cần bán","Nhà","9","29","Hà Đông","Nguyễn Trãi","Đường Quang Trung","","","","","","","5","5","","","","","","","","4","","5","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","3","","121640000","6690000000"
"61adca0f032d4e691d4a4fc7","Cần bán","Nhà","9","29","Cầu Giấy","Quan Hoa","Đường Nguyễn Khánh Toàn","","","","","","","4.2","55","","","","","","","","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","3","","123640000","6800000000"
"61adca0f032d4e691d4a4fc8","Cần bán","Đất","17","93","Đồng Phú","Tân Lập","Đường ĐT 741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","7520000","880000000"
"61adca0f032d4e691d4a4fc9","Cần bán","Nhà","9","","Thủ Đức","Trường Thọ","Đường Số 11","","","","","","7","6","67","","","7","","","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","75000000","3150000000"
"61adca0f032d4e691d4a4fca","Cần bán","Đất","17","43","Hòa Vang","Hòa Châu","Đường Kha Vạng Cân","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","25900000","2590000000"
"61adca0f032d4e691d4a4fcb","Cần bán","Nhà","9","29","Long Biên","Long Biên","Cạnh Cầu Trần Hưng Đạo","","","","","","","","","","","","","","","","3","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","87100000","2700000000"
"61adca0f032d4e691d4a4fcc","Cần bán","Nhà","","29","Thanh Xuân","Nhân Chính","Đường Giáp Nhất","","","","","","","3.2","","","","","","","","","3","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","3","","91670000","2750000000"
"61adca0f032d4e691d4a4fcd","Cần bán","Đất","17","70","Bến Cầu","Lợi Thuận","chợ lợi thuân","","","","","","37","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","3130000","680000000"
"61adca0f032d4e691d4a4fce","Cần bán","Đất","17","93","Chơn Thành","Quang Minh","Đường Quốc lộ 14","","","","","","40","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","2480000","495000000"
"61adca0f032d4e691d4a4fcf","Cần bán","Căn hộ, chung cư","3","","Tân Bình","10","Đường Hồng Lạc","","","","","95","","","","","","","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","36110000","3430000000"
"61adca0f032d4e691d4a4fd0","Cần bán","Nhà","","61","Bàu Bàng","Lai Uyên","D11","","","","","","30","5","150","","","","","","","","5","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","10670000","1600000000"
"61adca0f032d4e691d4a4fd1","Cần bán","Căn hộ, chung cư","3","","7","Tân Hưng","Đường Nguyễn Hữu Thọ","","","","","112","","","","","","3","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","43300000","4850000000"
"61adca0f032d4e691d4a4fd2","Cần bán","Nhà","8","","12","Tân Thới Hiệp","Đường Quốc lộ 1A","","","","","","16.5","6","150","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","53610000","5200000000"
"61adca0f032d4e691d4a4fd3","Cần bán","Đất","17","62","Cần Giuộc","Phước Lâm","DT835","","","","","","25","8","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","23670000","4900000000"
"61adca0f032d4e691d4a4fd4","Cần bán","Nhà","8","","Củ Chi","Tân An Hội","Đường Nguyễn Văn Khạ","","","","","","25","7","180","","","5","","","","","5","1","5","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","16670000","3000000000"
"61adca0f032d4e691d4a4fd5","Cần bán","Nhà","8","43","Thanh Khê","Thạc Gián","đường đổ quang","","","","","","8","7","120","","","5","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","108770000","6200000000"
"61adca0f032d4e691d4a4fd6","Cần bán","Đất","16","","Bình Chánh","Bình Chánh","Đường Hoàng Phan Thái","","","","","","27","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","11110000","1500000000"
"61adca0f032d4e691d4a4fd7","Cần bán","Đất","17","47","Buôn Ma Thuột","Tân An","Đường Tôn Thất Tùng","","","TÁi định cư Tôn Thất Tùng","","","24","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","27500000","3300000000"
"61adca0f032d4e691d4a4fd8","Cần bán","Đất","17","39","Nhơn Trạch","Long Thọ","Nhơn Trạch.","","","","","","25","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","15060000","2635000000"
"61adca0f032d4e691d4a4fd9","Cần bán","Đất","17","62","Đức Hòa","Đức Hòa","Đường ĐT 825","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","9250000","1850000000"
"61adca0f032d4e691d4a4fda","Cần bán","Nhà","8","65","Cái Răng","Thường Thạnh","Đường Trương Vĩnh Nguyên","","","","","","155","45","115","","","6","","","","","3","2","1","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","26430000","1850000000"
"61adca0f032d4e691d4a4fdb","Cần bán","Đất","17","39","Long Thành","Long An","Đường Tôn Đức Thắng","","","","","","50","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","3000","3000000"
"61adca0f032d4e691d4a4fdc","Cần bán","Nhà","9","","Tân Bình","15","Đường Phan Huy Ích","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","118970000","6900000000"
"61adca0f032d4e691d4a4fdd","Cần bán","Nhà","","","7","Phú Thuận","Đường Huỳnh Tấn Phát","","","","","","8","4","64","","","","","","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","76560000","2450000000"
"61adca0f032d4e691d4a4fde","Cần bán","Nhà","","29","Thanh Xuân","Khương Mai","Đường Lê Trọng Tấn","","","","","","","","625","","","","","","","","5","5","6","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","3","","136000000","17000000000"
"61adca0f032d4e691d4a4fdf","Cần bán","Nhà","9","","Bình Chánh","Vĩnh Lộc B","Đường 1A","","","","","","17","4","136","","","","","","","","3","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","31620000","2150000000"
"61adca0f032d4e691d4a4fe0","Cần bán","Đất","17","43","Liên Chiểu","Hòa Minh","Đường Nguyễn Bá Phát","","","","","","20","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","30800000","3080000000"
"61adca0f032d4e691d4a4fe1","Cần bán","Đất","17","39","Thống Nhất","Hưng Lộc","Đường hưng nghĩa","","","","","","90","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","4710000","2600000000"
"61adca0f032d4e691d4a4fe2","Cần bán","Nhà","9","29","Hoàng Mai","Tân Mai","Đường Nguyễn Chính","","","","","","9","4.2","38","","","","","","","","3","4","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","100000000","3000000000"
"61adca0f032d4e691d4a4fe3","Cần bán","Đất","17","65","Cái Răng","Hưng Thạnh","Đường Quốc lộ 1A","","","","","","17","5","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","28240000","2400000000"
"61adca0f032d4e691d4a4fe4","Cần bán","Nhà","9","","Tân Phú","Tân Quý","Đường Gò Dầu","","","","","","4.5","3","12","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","120830000","1450000000"
"61adca0f032d4e691d4a4fe5","Cần bán","Nhà","9","","7","Bình Thuận","Đường Đào Trí","","","","","","5","4","20","","","","","","","","1","","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","37500000","750000000"
"61adca0f032d4e691d4a4fe6","Cần bán","Nhà","9","","12","Hiệp Thành","Đường Trần Thị Hè","","","","","","12","4","133","","","","","","","","4","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","91460000","3750000000"
"61adca0f032d4e691d4a4fe7","Cần bán","Đất","17","29","Thường Tín","Quất Động","Đường Quốc lộ 1A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","15910000","1050000000"
"61adca0f032d4e691d4a4fe8","Cần bán","Nhà","9","43","Thanh Khê","Hòa Khê","Đường Huỳnh Ngọc Huệ","","","","","","","","","","","","","","","","3","","3","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","55330000","4150000000"
"61adca0f032d4e691d4a4fe9","Cần bán","Căn hộ, chung cư","3","29","Nam Từ Liêm","Tây Mỗ","Đường Đại lộ Thăng Long","","","","","65","","","","","","","","TRUE","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","40000000","2600000000"
"61adca0f032d4e691d4a4fea","Cần bán","Nhà","9","43","Hải Châu","Hải Châu II","Đường Nguyễn Hoàng","","","","","","10","4","80","","","","","","","","2","","2","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","62930000","2580000000"
"61adca0f032d4e691d4a4feb","Cần bán","Nhà","9","62","Đức Hòa","Mỹ Hạnh Nam","Tỉnh 824","","","","","","26","5","130","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","3","","2690000","350000000"
"61adca0f032d4e691d4a4fec","Cần bán","Nhà","9","29","Cầu Giấy","Nghĩa Đô","Đường Lạc Long Quân","","","","","","","5.5","","","","","","","","","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","84620000","3300000000"
"61adca0f032d4e691d4a4fed","Cần bán","Nhà","9","61","Dĩ An","An Bình","Đường Nguyễn Tri Phương","","","","","","20","10","198.8","","","6","","","","","1","","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","34340000","6800000000"
"61adca0f032d4e691d4a4fee","Cần bán","Nhà","8","","7","Phú Mỹ","Đường Huỳnh Tấn Phát","","","","","","35","6.5","203","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","96590000","17000000000"
"61adca0f032d4e691d4a4fef","Cần bán","Đất","17","61","Thuận An","An Phú","Đường Nguyễn Thị Minh Khai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","6000000","600000000"
"61adca0f032d4e691d4a4ff0","Cần bán","Nhà","8","","Bình Chánh","Bình Chánh","Đường Đinh Đức Thiện","","","","","","18","5","90","","","","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","17220000","1550000000"
"61adca0f032d4e691d4a4ff1","Cần bán","Căn hộ, chung cư","3","29","Cầu Giấy","Nghĩa Đô","Đường Hoàng Quốc Việt","","","","","105","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","30950000","3250000000"
"61adca0f032d4e691d4a4ff2","Cần bán","Căn hộ, chung cư","3","29","Gia Lâm","Dương Xá","Lý Thánh Tông","","","S2.08","12","55","","","","","","8","5","","","","2","","1","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","31820000","1750000000"
"61adca0f032d4e691d4a4ff3","Cần bán","Căn hộ, chung cư","3","","Tân Phú","Sơn Kỳ","số 88 Đường N1","","","","","84","","","","","","2","","","","","2","","2","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","49400000","4150000000"
"61adca0f032d4e691d4a4ff4","Cần bán","Nhà","9","","11","4","Đường Nguyễn Chí Thanh","","","","","","11.5","3.85","","","","2","","","","","4","4","3","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","128670000","5790000000"
"61adca0f032d4e691d4a4ff5","Cần bán","Căn hộ, chung cư","3","70","Tây Ninh","2","Tây Ninh","","","a1","9","70","","","","","","5","","TRUE","","","2","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","20000000","1400000000"
"61adca0f032d4e691d4a4ff6","Cần bán","Đất","15","93","Đồng Phú","Tân Phước","ấp phước tiến","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","750000000","750000000"
"61adca0f032d4e691d4a4ff7","Cần bán","Đất","17","61","Tân Uyên","Thái Hòa","Đường HL 402","","","","","","28","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","5320000","585000000"
"61adca0f032d4e691d4a4ff8","Cần bán","Đất","17","29","Hoàng Mai","Lĩnh Nam","Vĩnh Hưng","","","","","","12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","47110000","2120000000"
"61adca0f032d4e691d4a4ff9","Cần bán","Đất","17","","9","Phước Long B","Đường Thanh Nga","","","","","","20","10","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","72000000","14400000000"
"61adca0f032d4e691d4a4ffa","Cần bán","Nhà","9","","Bình Tân","Bình Trị Đông","Đường Tân Hòa Đông","","","","","","10","4","80","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","82500000","3300000000"
"61adca0f032d4e691d4a4ffb","Cần bán","Đất","16","","Huế","Đúc","Nguyễn Văn Đào","","","","","","17","5","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","33180000","2820000000"
"61adca0f032d4e691d4a4ffc","Cần bán","Căn hộ, chung cư","3","29","Hoàng Mai","Hoàng Liệt","Đường Trần Thủ Độ","","","","","52","","","","","","","5","","","","2","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","32690000","1700000000"
"61adca0f032d4e691d4a4ffd","Cần bán","Đất","16","62","Cần Đước","Cần Đước","Đường Quốc Lộ 50","","","","","","20","5","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","2","","19900000","1990000000"
"61adca0f032d4e691d4a4ffe","Cần bán","Căn hộ, chung cư","3","","Bình Thạnh","22","208 Đường Nguyễn Hữu Cảnh","","","Landmark 2","20","88","","","","","","","","TRUE","","2","2","","2","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","2","","","67050000","5900000000"
"61adca0f032d4e691d4a4fff","Cần bán","Nhà","8","","7","Tân Quy","Đường 25","","","","","","20","4","130","","","6","","","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","225000000","14400000000"
"61adca0f032d4e691d4a5000","Cần bán","Nhà","8","","1","Nguyễn Thái Bình","Đường Nguyễn Công Trứ","","","","","","17","4","","","","","","","","","6","3","6","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-30","","","","586760000","39900000000"
